species,deviance,null_mod,index,resolution,dev_explained,kind,index2
Oreochloa disticha,0.1657849552088807,0.1576911791656601,HLI,101,0.00809377604322059,species,Head Load Index (HLI)
Oreochloa disticha,0.17748155746802252,0.1576911791656601,HLI,151,0.01979037830236241,species,Head Load Index (HLI)
Oreochloa disticha,0.2053068290068384,0.1576911791656601,HLI,201,0.04761564984117827,species,Head Load Index (HLI)
Oreochloa disticha,0.20776298579521768,0.1576911791656601,HLI,301,0.05007180662955757,species,Head Load Index (HLI)
Oreochloa disticha,0.186241499479614,0.1576911791656601,HSD,1,0.02855032031395388,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.18556150146997952,0.1576911791656601,HSD,3,0.0278703223043194,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.18583184905202743,0.1576911791656601,HSD,7,0.02814066988636732,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.1838541152039621,0.1576911791656601,HSD,15,0.02616293603830199,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.182867566925214,0.1576911791656601,HSD,19,0.02517638775955388,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.1820857375816665,0.1576911791656601,HSD,25,0.02439455841600635,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.18154953789641748,0.1576911791656601,HSD,31,0.02385835873075736,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.1808875783174002,0.1576911791656601,HSD,51,0.0231963991517401,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.1796398902805506,0.1576911791656601,HSD,71,0.02194871111489049,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.17393506360887034,0.1576911791656601,HSD,101,0.01624388444321023,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.17224274584957577,0.1576911791656601,HSD,151,0.01455156668391566,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.1794973540022725,0.1576911791656601,HSD,201,0.0218061748366124,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.1932457310504202,0.1576911791656601,HSD,301,0.03555455188476009,species,Hill Shade 180° (HSD)
Oreochloa disticha,0.20093140792368192,0.1576911791656601,MBI,1,0.0432402287580218,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.1899105293165941,0.1576911791656601,MBI,3,0.03221935015093402,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.18661459283621973,0.1576911791656601,MBI,7,0.02892341367055961,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.18332411628704937,0.1576911791656601,MBI,15,0.02563293712138925,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.19434565158566808,0.1576911791656601,MBI,19,0.03665447242000796,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.1848946940881533,0.1576911791656601,MBI,25,0.02720351492249317,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.19253040029333013,0.1576911791656601,MBI,31,0.03483922112767002,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.19663277732630935,0.1576911791656601,MBI,51,0.03894159816064924,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.18801565760316472,0.1576911791656601,MBI,71,0.03032447843750463,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.20967598354359784,0.1576911791656601,MBI,101,0.05198480437793773,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.18458086672514284,0.1576911791656601,MBI,151,0.02688968755948273,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.18281454872408057,0.1576911791656601,MBI,201,0.02512336955842042,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.17791883296470734,0.1576911791656601,MBI,301,0.02022765379904723,species,Diffuse Solar radiation (MBI)
Oreochloa disticha,0.162454196398078,0.1576911791656601,MDI,1,0.00476301723241789,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.16593202110972183,0.1576911791656601,MDI,3,0.00824084194406171,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.17275163399627536,0.1576911791656601,MDI,7,0.01506045483061524,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.17405669230294396,0.1576911791656601,MDI,15,0.01636551313728385,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.16814180412624802,0.1576911791656601,MDI,19,0.0104506249605879,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.1733216977065729,0.1576911791656601,MDI,25,0.01563051854091279,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.1698545028166516,0.1576911791656601,MDI,31,0.01216332365099148,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.1664936194187031,0.1576911791656601,MDI,51,0.00880244025304299,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.17242877927866618,0.1576911791656601,MDI,71,0.01473760011300606,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.17852888956998791,0.1576911791656601,MDI,101,0.0208377104043278,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.1770747388401902,0.1576911791656601,MDI,151,0.01938355967453009,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.167070401121035,0.1576911791656601,MDI,201,0.00937922195537488,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.16787123916812696,0.1576911791656601,MDI,301,0.01018006000246685,species,Direct Solar radiation (MDI)
Oreochloa disticha,0.2016455748445004,0.1576911791656601,MSVF,1,0.0439543956788403,species,Sky View Factor (MSVF)
Oreochloa disticha,0.1902310041858296,0.1576911791656601,MSVF,3,0.0325398250201695,species,Sky View Factor (MSVF)
Oreochloa disticha,0.18660298192231395,0.1576911791656601,MSVF,7,0.02891180275665383,species,Sky View Factor (MSVF)
Oreochloa disticha,0.1833503226450719,0.1576911791656601,MSVF,15,0.02565914347941178,species,Sky View Factor (MSVF)
Oreochloa disticha,0.1941871286307002,0.1576911791656601,MSVF,19,0.03649594946504009,species,Sky View Factor (MSVF)
Oreochloa disticha,0.18465501824237415,0.1576911791656601,MSVF,25,0.02696383907671407,species,Sky View Factor (MSVF)
Oreochloa disticha,0.19185874395677585,0.1576911791656601,MSVF,31,0.03416756479111571,species,Sky View Factor (MSVF)
Oreochloa disticha,0.19586526061571863,0.1576911791656601,MSVF,51,0.03817408145005852,species,Sky View Factor (MSVF)
Oreochloa disticha,0.18667867776573588,0.1576911791656601,MSVF,71,0.02898749860007576,species,Sky View Factor (MSVF)
Oreochloa disticha,0.20913887862554104,0.1576911791656601,MSVF,101,0.05144769945988092,species,Sky View Factor (MSVF)
Oreochloa disticha,0.180537213459398,0.1576911791656601,MSVF,151,0.02284603429373788,species,Sky View Factor (MSVF)
Oreochloa disticha,0.1754260014332336,0.1576911791656601,MSVF,201,0.0177348222675735,species,Sky View Factor (MSVF)
Oreochloa disticha,0.1751896449380108,0.1576911791656601,MSVF,301,0.0174984657723507,species,Sky View Factor (MSVF)
Oreochloa disticha,0.20733420073895129,0.1576911791656601,MVS,1,0.04964302157329114,species,Visible Sky (MVS)
Oreochloa disticha,0.21232110157919817,0.1576911791656601,MVS,3,0.05462992241353803,species,Visible Sky (MVS)
Oreochloa disticha,0.22377326017225996,0.1576911791656601,MVS,7,0.06608208100659985,species,Visible Sky (MVS)
Oreochloa disticha,0.22698911766809915,0.1576911791656601,MVS,15,0.06929793850243904,species,Visible Sky (MVS)
Oreochloa disticha,0.23749485556073,0.1576911791656601,MVS,19,0.07980367639506991,species,Visible Sky (MVS)
Oreochloa disticha,0.23484415324974503,0.1576911791656601,MVS,25,0.07715297408408495,species,Visible Sky (MVS)
Oreochloa disticha,0.23243906136028836,0.1576911791656601,MVS,31,0.07474788219462825,species,Visible Sky (MVS)
Oreochloa disticha,0.22450164280456,0.1576911791656601,MVS,51,0.06681046363889986,species,Visible Sky (MVS)
Oreochloa disticha,0.21677542755534507,0.1576911791656601,MVS,71,0.05908424838968496,species,Visible Sky (MVS)
Oreochloa disticha,0.22100876046731777,0.1576911791656601,MVS,101,0.06331758130165765,species,Visible Sky (MVS)
Oreochloa disticha,0.2615984154443547,0.1576911791656601,MVS,151,0.10390723627869458,species,Visible Sky (MVS)
Oreochloa disticha,0.21334011756928595,0.1576911791656601,MVS,201,0.05564893840362583,species,Visible Sky (MVS)
Oreochloa disticha,0.22534368877863453,0.1576911791656601,MVS,301,0.06765250961297442,species,Visible Sky (MVS)
Oreochloa disticha,0.15931618093469124,0.1576911791656601,PLC,1,0.00162500176903113,species,Planform Curvature (PLC)
Oreochloa disticha,0.1697437549777816,0.1576911791656601,PLC,3,0.01205257581212149,species,Planform Curvature (PLC)
Oreochloa disticha,0.16676854382939788,0.1576911791656601,PLC,7,0.00907736466373776,species,Planform Curvature (PLC)
Oreochloa disticha,0.1728783006359803,0.1576911791656601,PLC,15,0.01518712147032019,species,Planform Curvature (PLC)
Oreochloa disticha,0.17340375483677395,0.1576911791656601,PLC,19,0.01571257567111383,species,Planform Curvature (PLC)
Oreochloa disticha,0.17346873300514587,0.1576911791656601,PLC,25,0.01577755383948576,species,Planform Curvature (PLC)
Oreochloa disticha,0.17544412090555905,0.1576911791656601,PLC,31,0.01775294173989894,species,Planform Curvature (PLC)
Oreochloa disticha,0.18319616654894577,0.1576911791656601,PLC,51,0.02550498738328566,species,Planform Curvature (PLC)
Oreochloa disticha,0.1834132064674592,0.1576911791656601,PLC,71,0.02572202730179906,species,Planform Curvature (PLC)
Oreochloa disticha,0.19259265376284884,0.1576911791656601,PLC,101,0.03490147459718873,species,Planform Curvature (PLC)
Oreochloa disticha,0.22594309904723953,0.1576911791656601,PLC,151,0.06825191988157941,species,Planform Curvature (PLC)
Oreochloa disticha,0.259075766222541,0.1576911791656601,PLC,201,0.10138458705688091,species,Planform Curvature (PLC)
Oreochloa disticha,0.31432694948290085,0.1576911791656601,PLC,301,0.15663577031724074,species,Planform Curvature (PLC)
Oreochloa disticha,0.15816656105396032,0.1576911791656601,PRC,1,4.753818883002081e-4,species,Profile Curvature (PRC)
Oreochloa disticha,0.1630560301736632,0.1576911791656601,PRC,3,0.0053648510080031,species,Profile Curvature (PRC)
Oreochloa disticha,0.167528605420604,0.1576911791656601,PRC,7,0.00983742625494388,species,Profile Curvature (PRC)
Oreochloa disticha,0.17272709923939533,0.1576911791656601,PRC,15,0.01503592007373522,species,Profile Curvature (PRC)
Oreochloa disticha,0.17896696639127274,0.1576911791656601,PRC,19,0.02127578722561263,species,Profile Curvature (PRC)
Oreochloa disticha,0.18699702355836545,0.1576911791656601,PRC,25,0.02930584439270533,species,Profile Curvature (PRC)
Oreochloa disticha,0.1898790297325491,0.1576911791656601,PRC,31,0.032187850566889,species,Profile Curvature (PRC)
Oreochloa disticha,0.18945245923113263,0.1576911791656601,PRC,51,0.03176128006547252,species,Profile Curvature (PRC)
Oreochloa disticha,0.18469756487423028,0.1576911791656601,PRC,71,0.02700638570857017,species,Profile Curvature (PRC)
Oreochloa disticha,0.1815162239440865,0.1576911791656601,PRC,101,0.02382504477842639,species,Profile Curvature (PRC)
Oreochloa disticha,0.17982868242154235,0.1576911791656601,PRC,151,0.02213750325588226,species,Profile Curvature (PRC)
Oreochloa disticha,0.18429857466714017,0.1576911791656601,PRC,201,0.02660739550148005,species,Profile Curvature (PRC)
Oreochloa disticha,0.18565487843383432,0.1576911791656601,PRC,301,0.02796369926817421,species,Profile Curvature (PRC)
Oreochloa disticha,0.17002844907395964,0.1576911791656601,SLP,1,0.01233726990829953,species,Slope (SLP)
Oreochloa disticha,0.16991078264688175,0.1576911791656601,SLP,3,0.01221960348122164,species,Slope (SLP)
Oreochloa disticha,0.16728484678538658,0.1576911791656601,SLP,7,0.00959366761972646,species,Slope (SLP)
Oreochloa disticha,0.1710664801086551,0.1576911791656601,SLP,15,0.01337530094299499,species,Slope (SLP)
Oreochloa disticha,0.17641810433582972,0.1576911791656601,SLP,19,0.0187269251701696,species,Slope (SLP)
Oreochloa disticha,0.1850062593850472,0.1576911791656601,SLP,25,0.02731508021938711,species,Slope (SLP)
Oreochloa disticha,0.19145145946063,0.1576911791656601,SLP,31,0.03376028029496991,species,Slope (SLP)
Oreochloa disticha,0.20286341543267583,0.1576911791656601,SLP,51,0.04517223626701572,species,Slope (SLP)
Oreochloa disticha,0.21212026495801817,0.1576911791656601,SLP,71,0.05442908579235805,species,Slope (SLP)
Oreochloa disticha,0.22170810833022925,0.1576911791656601,SLP,101,0.06401692916456914,species,Slope (SLP)
Oreochloa disticha,0.23157916054910255,0.1576911791656601,SLP,151,0.07388798138344244,species,Slope (SLP)
Oreochloa disticha,0.24299759136847232,0.1576911791656601,SLP,201,0.08530641220281221,species,Slope (SLP)
Oreochloa disticha,0.26277454394843214,0.1576911791656601,SLP,301,0.10508336478277204,species,Slope (SLP)
Oreochloa disticha,0.1600583827647244,0.1576911791656601,TLC,1,0.00236720359906428,species,Total Curvature (TLC)
Oreochloa disticha,0.16701922585044904,0.1576911791656601,TLC,3,0.00932804668478892,species,Total Curvature (TLC)
Oreochloa disticha,0.17039649074061458,0.1576911791656601,TLC,7,0.01270531157495447,species,Total Curvature (TLC)
Oreochloa disticha,0.1810896785630033,0.1576911791656601,TLC,15,0.02339849939734317,species,Total Curvature (TLC)
Oreochloa disticha,0.18515777393675437,0.1576911791656601,TLC,19,0.02746659477109425,species,Total Curvature (TLC)
Oreochloa disticha,0.1890931842424917,0.1576911791656601,TLC,25,0.03140200507683155,species,Total Curvature (TLC)
Oreochloa disticha,0.19185997278725395,0.1576911791656601,TLC,31,0.03416879362159386,species,Total Curvature (TLC)
Oreochloa disticha,0.19903139352945787,0.1576911791656601,TLC,51,0.04134021436379775,species,Total Curvature (TLC)
Oreochloa disticha,0.19953035153837784,0.1576911791656601,TLC,71,0.04183917237271772,species,Total Curvature (TLC)
Oreochloa disticha,0.20460778746545105,0.1576911791656601,TLC,101,0.04691660829979094,species,Total Curvature (TLC)
Oreochloa disticha,0.2289289961082831,0.1576911791656601,TLC,151,0.07123781694262299,species,Total Curvature (TLC)
Oreochloa disticha,0.25638102256964446,0.1576911791656601,TLC,201,0.09868984340398436,species,Total Curvature (TLC)
Oreochloa disticha,0.2891336152600815,0.1576911791656601,TLC,301,0.1314424360944214,species,Total Curvature (TLC)
Oreochloa disticha,0.16186426604772208,0.1576911791656601,TP3,1,0.00417308688206197,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.17010076553816322,0.1576911791656601,TP3,3,0.01240958637250311,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.18171484180225983,0.1576911791656601,TP3,7,0.02402366263659972,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.195236907850187,0.1576911791656601,TP3,15,0.03754572868452688,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.20059554442967997,0.1576911791656601,TP3,19,0.04290436526401986,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.20589666305283985,0.1576911791656601,TP3,25,0.04820548388717971,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.20685540945273503,0.1576911791656601,TP3,31,0.04916423028707495,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.20588737964462336,0.1576911791656601,TP3,51,0.04819620047896322,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.2055928947081893,0.1576911791656601,TP3,71,0.0479017155425292,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.2096874878445365,0.1576911791656601,TP3,101,0.05199630867887639,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.2319996904748609,0.1576911791656601,TP3,151,0.0743085113092008,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.2513717234573136,0.1576911791656601,TP3,201,0.09368054429165353,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.27184322639120595,0.1576911791656601,TP3,301,0.11415204722554584,species,Topographic position index 3×3 (TP3)
Oreochloa disticha,0.16403556077085657,0.1576911791656601,TP5,1,0.00634438160519645,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.176279534998251,0.1576911791656601,TP5,3,0.01858835583259088,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.19002507535922852,0.1576911791656601,TP5,7,0.03233389619356841,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.2048517129720251,0.1576911791656601,TP5,15,0.04716053380636498,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.20739553145338052,0.1576911791656601,TP5,19,0.04970435228772041,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.20850116221443785,0.1576911791656601,TP5,25,0.05080998304877771,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.208568359671112,0.1576911791656601,TP5,31,0.05087718050545187,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.2105525855451028,0.1576911791656601,TP5,51,0.0528614063794427,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.21742295399047185,0.1576911791656601,TP5,71,0.05973177482481173,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.2368557216428696,0.1576911791656601,TP5,101,0.0791645424772095,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.2620790516085685,0.1576911791656601,TP5,151,0.10438787244290836,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.2816407236718481,0.1576911791656601,TP5,201,0.123949544506188,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.3041938834115411,0.1576911791656601,TP5,301,0.14650270424588097,species,Topographic position index 5×5 (TP5)
Oreochloa disticha,0.16935618854215906,0.1576911791656601,TR3,1,0.01166500937649894,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.17377369634789863,0.1576911791656601,TR3,3,0.01608251718223852,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.1697043473526475,0.1576911791656601,TR3,7,0.01201316818698738,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.17807621389632766,0.1576911791656601,TR3,15,0.02038503473066755,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.1849549787549153,0.1576911791656601,TR3,19,0.02726379958925517,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.1932199936814107,0.1576911791656601,TR3,25,0.03552881451575063,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.1984386440519771,0.1576911791656601,TR3,31,0.04074746488631697,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.20861356672640508,0.1576911791656601,TR3,51,0.05092238756074496,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.2155012275825814,0.1576911791656601,TR3,71,0.05781004841692128,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.21554009977662217,0.1576911791656601,TR3,101,0.05784892061096203,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.21205904566104083,0.1576911791656601,TR3,151,0.05436786649538072,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.21003887057895856,0.1576911791656601,TR3,201,0.05234769141329842,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.19988710875288773,0.1576911791656601,TR3,301,0.04219592958722762,species,Terrain Ruggedness Index 3×3 (TR3)
Oreochloa disticha,0.17496474454847857,0.1576911791656601,TR5,1,0.01727356538281843,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.17128928906110807,0.1576911791656601,TR5,3,0.01359810989544796,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.1744627346262968,0.1576911791656601,TR5,7,0.01677155546063669,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.19441613940444824,0.1576911791656601,TR5,15,0.03672496023878813,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.20042968912031156,0.1576911791656601,TR5,19,0.04273850995465145,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.20585218408684705,0.1576911791656601,TR5,25,0.04816100492118691,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.2104692105509075,0.1576911791656601,TR5,31,0.05277803138524739,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.2179663782713709,0.1576911791656601,TR5,51,0.06027519910571077,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.21665020558925976,0.1576911791656601,TR5,71,0.05895902642359962,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.2129320390202286,0.1576911791656601,TR5,101,0.0552408598545685,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.20268582997931328,0.1576911791656601,TR5,151,0.04499465081365317,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.19035024705442727,0.1576911791656601,TR5,201,0.03265906788876716,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.18831224686641648,0.1576911791656601,TR5,301,0.03062106770075634,species,Terrain Ruggedness Index 5×5 (TR5)
Oreochloa disticha,0.16514171273676403,0.1576911791656601,TWI,1,0.00745053357110392,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.1635335471735594,0.1576911791656601,TWI,3,0.00584236800789927,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.17061094194671367,0.1576911791656601,TWI,7,0.01291976278105355,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.1801315901570124,0.1576911791656601,TWI,15,0.0224404109913523,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.19614393627770343,0.1576911791656601,TWI,19,0.03845275711204332,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.21372465543237373,0.1576911791656601,TWI,25,0.05603347626671362,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.2231883394789379,0.1576911791656601,TWI,31,0.06549716031327779,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.25965231088115537,0.1576911791656601,TWI,51,0.10196113171549526,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.2724256820897595,0.1576911791656601,TWI,71,0.11473450292409935,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.29316991850341056,0.1576911791656601,TWI,101,0.13547873933775045,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.30949671077477803,0.1576911791656601,TWI,151,0.15180553160911792,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.2909851746691532,0.1576911791656601,TWI,201,0.13329399550349308,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.2934156722328025,0.1576911791656601,TWI,301,0.1357244930671424,species,Topographic Wetness Index (TWI)
Oreochloa disticha,0.16456182638324057,0.1576911791656601,VR3,1,0.00687064721758046,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.17801713856960544,0.1576911791656601,VR3,3,0.02032595940394532,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.1878229953533608,0.1576911791656601,VR3,7,0.03013181618770066,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.18568392568115863,0.1576911791656601,VR3,15,0.02799274651549854,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.1830497744316829,0.1576911791656601,VR3,19,0.0253585952660228,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.17997675747779474,0.1576911791656601,VR3,25,0.02228557831213462,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.17681027130392157,0.1576911791656601,VR3,31,0.01911909213826146,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.16659988001592607,0.1576911791656601,VR3,51,0.00890870085026596,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.17567930800149778,0.1576911791656601,VR3,71,0.01798812883583767,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.1803985299373312,0.1576911791656601,VR3,101,0.02270735077167107,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.20328209580037437,0.1576911791656601,VR3,151,0.04559091663471426,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.24134235346265365,0.1576911791656601,VR3,201,0.08365117429699354,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.28310578146424803,0.1576911791656601,VR3,301,0.12541460229858792,species,Vector Ruggedenss Measure 3×3 (VR3)
Oreochloa disticha,0.1723221924388436,0.1576911791656601,VR5,1,0.0146310132731835,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.17964955249533976,0.1576911791656601,VR5,3,0.02195837332967964,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.1863104132895277,0.1576911791656601,VR5,7,0.02861923412386757,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.18178555213366976,0.1576911791656601,VR5,15,0.02409437296800964,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.18016609735995737,0.1576911791656601,VR5,19,0.02247491819429725,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.17192227512756142,0.1576911791656601,VR5,25,0.0142310959619013,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.16562976239890315,0.1576911791656601,VR5,31,0.00793858323324303,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.16955577271146216,0.1576911791656601,VR5,51,0.01186459354580204,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.17674137755858454,0.1576911791656601,VR5,71,0.01905019839292443,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.1927831727812933,0.1576911791656601,VR5,101,0.0350919936156332,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.244890846711314,0.1576911791656601,VR5,151,0.08719966754565389,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.275528778807142,0.1576911791656601,VR5,201,0.11783759964148188,species,Vector Ruggedenss Measure 5×5 (VR5)
Oreochloa disticha,0.202822959790524,0.1576911791656601,VR5,301,0.04513178062486389,species,Vector Ruggedenss Measure 5×5 (VR5)
Primula glutinosa,0.1945933481707235,0.17040184767195232,HLI,1,0.02419150049877116,species,Head Load Index (HLI)
Primula glutinosa,0.1915896280979481,0.17040184767195232,HLI,3,0.02118778042599578,species,Head Load Index (HLI)
Primula glutinosa,0.19038781713313657,0.17040184767195232,HLI,7,0.01998596946118425,species,Head Load Index (HLI)
Primula glutinosa,0.186284507633396,0.17040184767195232,HLI,15,0.01588265996144366,species,Head Load Index (HLI)
Primula glutinosa,0.1864809990240358,0.17040184767195232,HLI,19,0.01607915135208348,species,Head Load Index (HLI)
Primula glutinosa,0.18892803280988835,0.17040184767195232,HLI,25,0.01852618513793602,species,Head Load Index (HLI)
Primula glutinosa,0.19196783576654464,0.17040184767195232,HLI,31,0.02156598809459231,species,Head Load Index (HLI)
Primula glutinosa,0.19156451200349756,0.17040184767195232,HLI,51,0.02116266433154523,species,Head Load Index (HLI)
Primula glutinosa,0.19002729612741875,0.17040184767195232,HLI,71,0.01962544845546643,species,Head Load Index (HLI)
Primula glutinosa,0.1888581846730767,0.17040184767195232,HLI,101,0.01845633700112436,species,Head Load Index (HLI)
Primula glutinosa,0.20358979712333203,0.17040184767195232,HLI,151,0.0331879494513797,species,Head Load Index (HLI)
Primula glutinosa,0.22197686373214,0.17040184767195232,HLI,201,0.05157501606018766,species,Head Load Index (HLI)
Primula glutinosa,0.2137444184796391,0.17040184767195232,HLI,301,0.04334257080768677,species,Head Load Index (HLI)
Primula glutinosa,0.27589849483281825,0.17040184767195232,HSD,1,0.10549664716086592,species,Hill Shade 180° (HSD)
Primula glutinosa,0.2646875725507576,0.17040184767195232,HSD,3,0.09428572487880528,species,Hill Shade 180° (HSD)
Primula glutinosa,0.26030187849214625,0.17040184767195232,HSD,7,0.08990003082019393,species,Hill Shade 180° (HSD)
