species,deviance,null_mod,index,resolution,dev_explained,kind
Festuca halleri agg.,0.11929014885126943,0.09396942288923438,MBI,25,0.02532072596203505,species
Festuca halleri agg.,0.11747487004356594,0.09396942288923438,MBI,31,0.02350544715433156,species
Festuca halleri agg.,0.12092753464659334,0.09396942288923438,MBI,51,0.02695811175735896,species
Festuca halleri agg.,0.12176896420993033,0.09396942288923438,MBI,71,0.027799541320695953,species
Festuca halleri agg.,0.11621520565219345,0.09396942288923438,MBI,101,0.022245782762959077,species
Festuca halleri agg.,0.12178579094838837,0.09396942288923438,MBI,151,0.027816368059153995,species
Festuca halleri agg.,0.11128857668072645,0.09396942288923438,MBI,201,0.01731915379149207,species
Festuca halleri agg.,0.10196910626838951,0.09396942288923438,MBI,301,0.007999683379155131,species
Festuca halleri agg.,0.11105218054288035,0.09396942288923438,MDI,1,0.017082757653645975,species
Festuca halleri agg.,0.1151892868775729,0.09396942288923438,MDI,3,0.021219863988338528,species
Festuca halleri agg.,0.12361356753843156,0.09396942288923438,MDI,7,0.02964414464919718,species
Festuca halleri agg.,0.12553435206359131,0.09396942288923438,MDI,15,0.03156492917435694,species
Festuca halleri agg.,0.12221861133534773,0.09396942288923438,MDI,19,0.02824918844611335,species
Festuca halleri agg.,0.12585556619186367,0.09396942288923438,MDI,25,0.03188614330262929,species
Festuca halleri agg.,0.1203372498253239,0.09396942288923438,MDI,31,0.026367826936089522,species
Festuca halleri agg.,0.11767142489794447,0.09396942288923438,MDI,51,0.023702002008710088,species
Festuca halleri agg.,0.11619607879405047,0.09396942288923438,MDI,71,0.022226655904816095,species
Festuca halleri agg.,0.1118368227818024,0.09396942288923438,MDI,101,0.017867399892568026,species
Festuca halleri agg.,0.10996082657993211,0.09396942288923438,MDI,151,0.015991403690697736,species
Festuca halleri agg.,0.10899246493915193,0.09396942288923438,MDI,201,0.015023042049917557,species
Festuca halleri agg.,0.10785032915343196,0.09396942288923438,MDI,301,0.013880906264197579,species
Festuca halleri agg.,0.09724388407348772,0.09396942288923438,MFA,1,0.003274461184253341,species
Festuca halleri agg.,0.09925154574717476,0.09396942288923438,MFA,3,0.005282122857940386,species
Festuca halleri agg.,0.09884560980858226,0.09396942288923438,MFA,7,0.00487618691934788,species
Festuca halleri agg.,0.0956469085509718,0.09396942288923438,MFA,15,0.0016774856617374212,species
Festuca halleri agg.,0.09944224796732581,0.09396942288923438,MFA,19,0.005472825078091437,species
Festuca halleri agg.,0.10889883563250935,0.09396942288923438,MFA,25,0.014929412743274972,species
Festuca halleri agg.,0.10213601398056515,0.09396942288923438,MFA,31,0.008166591091330777,species
Festuca halleri agg.,0.1049623913022929,0.09396942288923438,MFA,51,0.010992968413058524,species
Festuca halleri agg.,0.10350664270262855,0.09396942288923438,MFA,71,0.009537219813394171,species
Festuca halleri agg.,0.0988187160295807,0.09396942288923438,MFA,101,0.004849293140346322,species
Festuca halleri agg.,0.10388257126176681,0.09396942288923438,MFA,151,0.009913148372532432,species
Festuca halleri agg.,0.09721067309118614,0.09396942288923438,MFA,201,0.003241250201951762,species
Festuca halleri agg.,0.09678302330310051,0.09396942288923438,MFA,301,0.0028136004138661352,species
Festuca halleri agg.,0.09474431822462182,0.09396942288923438,MFW,1,7.748953353874377e-4,species
Festuca halleri agg.,0.09577700921357901,0.09396942288923438,MFW,3,0.0018075863243446344,species
Festuca halleri agg.,0.09724509681821625,0.09396942288923438,MFW,7,0.0032756739289818704,species
Festuca halleri agg.,0.09729061935675587,0.09396942288923438,MFW,15,0.0033211964675214922,species
Festuca halleri agg.,0.09422729807003605,0.09396942288923438,MFW,19,2.5787518080166993e-4,species
Festuca halleri agg.,0.09586635508926178,0.09396942288923438,MFW,25,0.0018969322000274014,species
Festuca halleri agg.,0.09431711229679762,0.09396942288923438,MFW,31,3.476894075632453e-4,species
Festuca halleri agg.,0.09599304938740905,0.09396942288923438,MFW,51,0.0020236264981746688,species
Festuca halleri agg.,0.09712183395825158,0.09396942288923438,MFW,71,0.0031524110690172025,species
Festuca halleri agg.,0.0989367600970027,0.09396942288923438,MFW,101,0.004967337207768319,species
Festuca halleri agg.,0.10165713668349585,0.09396942288923438,MFW,151,0.007687713794261475,species
Festuca halleri agg.,0.10757531395345221,0.09396942288923438,MFW,201,0.013605891064217834,species
Festuca halleri agg.,0.09874280376663047,0.09396942288923438,MFW,301,0.004773380877396094,species
Festuca halleri agg.,0.10024731283253763,0.09396942288923438,MSVF,1,0.00627788994330325,species
Festuca halleri agg.,0.10210767423321854,0.09396942288923438,MSVF,3,0.00813825134398416,species
Festuca halleri agg.,0.11198026774142267,0.09396942288923438,MSVF,7,0.01801084485218829,species
Festuca halleri agg.,0.11077279217044811,0.09396942288923438,MSVF,15,0.01680336928121373,species
Festuca halleri agg.,0.11248038549087214,0.09396942288923438,MSVF,19,0.01851096260163776,species
Festuca halleri agg.,0.11923885250862354,0.09396942288923438,MSVF,25,0.02526942961938916,species
Festuca halleri agg.,0.1172919177663555,0.09396942288923438,MSVF,31,0.023322494877121125,species
Festuca halleri agg.,0.1203137624941637,0.09396942288923438,MSVF,51,0.026344339604929323,species
Festuca halleri agg.,0.12074638183191522,0.09396942288923438,MSVF,71,0.02677695894268084,species
Festuca halleri agg.,0.11586589631456934,0.09396942288923438,MSVF,101,0.02189647342533496,species
Festuca halleri agg.,0.11946288596225196,0.09396942288923438,MSVF,151,0.025493463073017586,species
Festuca halleri agg.,0.11231027432566831,0.09396942288923438,MSVF,201,0.018340851436433936,species
Festuca halleri agg.,0.1066350984523251,0.09396942288923438,MSVF,301,0.012665675563090728,species
Festuca halleri agg.,0.11183410966704044,0.09396942288923438,MVS,1,0.01786468677780606,species
Festuca halleri agg.,0.11339659061436946,0.09396942288923438,MVS,3,0.019427167725135086,species
Festuca halleri agg.,0.12023554516966728,0.09396942288923438,MVS,7,0.026266122280432902,species
Festuca halleri agg.,0.12040926479949687,0.09396942288923438,MVS,15,0.026439841910262496,species
Festuca halleri agg.,0.12028398602493962,0.09396942288923438,MVS,19,0.026314563135705238,species
Festuca halleri agg.,0.12591031833802957,0.09396942288923438,MVS,25,0.03194089544879519,species
Festuca halleri agg.,0.122132317168965,0.09396942288923438,MVS,31,0.02816289427973062,species
Festuca halleri agg.,0.12740273613554776,0.09396942288923438,MVS,51,0.03343331324631338,species
Festuca halleri agg.,0.1257504098820802,0.09396942288923438,MVS,71,0.03178098699284582,species
Festuca halleri agg.,0.11793960834607409,0.09396942288923438,MVS,101,0.02397018545683971,species
Festuca halleri agg.,0.11056563326879398,0.09396942288923438,MVS,151,0.016596210379559606,species
Festuca halleri agg.,0.10706614437389095,0.09396942288923438,MVS,201,0.01309672148465657,species
Festuca halleri agg.,0.11672558614814554,0.09396942288923438,MVS,301,0.022756163258911166,species
Festuca halleri agg.,0.095391947288481,0.09396942288923438,PLC,1,0.0014225243992466163,species
Festuca halleri agg.,0.09636436775230928,0.09396942288923438,PLC,3,0.0023949448630748993,species
Festuca halleri agg.,0.09850035102037336,0.09396942288923438,PLC,7,0.004530928131138978,species
Festuca halleri agg.,0.0974379438263081,0.09396942288923438,PLC,15,0.003468520937073727,species
Festuca halleri agg.,0.09815897589284983,0.09396942288923438,PLC,19,0.004189553003615454,species
Festuca halleri agg.,0.09893816286327395,0.09396942288923438,PLC,25,0.004968739974039571,species
Festuca halleri agg.,0.10005511975482151,0.09396942288923438,PLC,31,0.006085696865587131,species
Festuca halleri agg.,0.10589345641565562,0.09396942288923438,PLC,51,0.01192403352642124,species
Festuca halleri agg.,0.11210154403858597,0.09396942288923438,PLC,71,0.018132121149351588,species
Festuca halleri agg.,0.11287585991432947,0.09396942288923438,PLC,101,0.01890643702509509,species
Festuca halleri agg.,0.10427841819819794,0.09396942288923438,PLC,151,0.010308995308963564,species
Festuca halleri agg.,0.09843675266348584,0.09396942288923438,PLC,201,0.004467329774251461,species
Festuca halleri agg.,0.09683661416414813,0.09396942288923438,PLC,301,0.0028671912749137496,species
Festuca halleri agg.,0.09503475495946068,0.09396942288923438,PRC,1,0.0010653320702262992,species
Festuca halleri agg.,0.09636619326192586,0.09396942288923438,PRC,3,0.0023967703726914813,species
Festuca halleri agg.,0.10539344007848561,0.09396942288923438,PRC,7,0.011424017189251234,species
Festuca halleri agg.,0.10953204238678937,0.09396942288923438,PRC,15,0.015562619497554997,species
Festuca halleri agg.,0.10624352177822738,0.09396942288923438,PRC,19,0.012274098888993001,species
Festuca halleri agg.,0.10140128798800596,0.09396942288923438,PRC,25,0.007431865098771584,species
Festuca halleri agg.,0.09894912618151752,0.09396942288923438,PRC,31,0.004979703292283144,species
Festuca halleri agg.,0.09893716326731905,0.09396942288923438,PRC,51,0.004967740378084673,species
Festuca halleri agg.,0.09954698756661529,0.09396942288923438,PRC,71,0.0055775646773809084,species
Festuca halleri agg.,0.09736313743215863,0.09396942288923438,PRC,101,0.0033937145429242532,species
Festuca halleri agg.,0.09778703644825903,0.09396942288923438,PRC,151,0.0038176135590246574,species
Festuca halleri agg.,0.09939907329784858,0.09396942288923438,PRC,201,0.005429650408614206,species
Festuca halleri agg.,0.09678601882683702,0.09396942288923438,PRC,301,0.0028165959376026395,species
Festuca halleri agg.,0.12217733521731822,0.09396942288923438,SLP,1,0.02820791232808384,species
Festuca halleri agg.,0.13011671835446503,0.09396942288923438,SLP,3,0.036147295465230656,species
Festuca halleri agg.,0.13401893174800572,0.09396942288923438,SLP,7,0.04004950885877134,species
Festuca halleri agg.,0.13462552446490073,0.09396942288923438,SLP,15,0.04065610157566635,species
Festuca halleri agg.,0.13411278291872442,0.09396942288923438,SLP,19,0.04014336002949004,species
Festuca halleri agg.,0.13486710687903702,0.09396942288923438,SLP,25,0.04089768398980265,species
Festuca halleri agg.,0.13624859629600172,0.09396942288923438,SLP,31,0.042279173406767345,species
Festuca halleri agg.,0.1380540968802887,0.09396942288923438,SLP,51,0.04408467399105431,species
Festuca halleri agg.,0.1403550604132866,0.09396942288923438,SLP,71,0.046385637524052226,species
Festuca halleri agg.,0.14067964305730485,0.09396942288923438,SLP,101,0.04671022016807047,species
Festuca halleri agg.,0.13543848423173122,0.09396942288923438,SLP,151,0.04146906134249684,species
Festuca halleri agg.,0.12967971481233564,0.09396942288923438,SLP,201,0.03571029192310127,species
Festuca halleri agg.,0.11903915597367887,0.09396942288923438,SLP,301,0.02506973308444449,species
Festuca halleri agg.,0.12217733521731844,0.09396942288923438,SLR,1,0.02820791232808406,species
Festuca halleri agg.,0.13011671835446537,0.09396942288923438,SLR,3,0.03614729546523099,species
Festuca halleri agg.,0.13401893174800572,0.09396942288923438,SLR,7,0.04004950885877134,species
Festuca halleri agg.,0.13462552446490084,0.09396942288923438,SLR,15,0.04065610157566646,species
Festuca halleri agg.,0.1341127829187243,0.09396942288923438,SLR,19,0.04014336002948993,species
Festuca halleri agg.,0.13486710687903702,0.09396942288923438,SLR,25,0.04089768398980265,species
Festuca halleri agg.,0.13624859629600194,0.09396942288923438,SLR,31,0.04227917340676757,species
Festuca halleri agg.,0.1380540968802888,0.09396942288923438,SLR,51,0.044084673991054424,species
Festuca halleri agg.,0.14035506041328671,0.09396942288923438,SLR,71,0.04638563752405234,species
Festuca halleri agg.,0.14067964305730507,0.09396942288923438,SLR,101,0.04671022016807069,species
Festuca halleri agg.,0.135438484231731,0.09396942288923438,SLR,151,0.041469061342496616,species
Festuca halleri agg.,0.1296797148123353,0.09396942288923438,SLR,201,0.035710291923100934,species
Festuca halleri agg.,0.11903915597367853,0.09396942288923438,SLR,301,0.025069733084444157,species
Festuca halleri agg.,0.09457777797484168,0.09396942288923438,TLC,1,6.083550856073039e-4,species
Festuca halleri agg.,0.09715281718906565,0.09396942288923438,TLC,3,0.003183394299831277,species
Festuca halleri agg.,0.1003713486282184,0.09396942288923438,TLC,7,0.006401925738984016,species
Festuca halleri agg.,0.10086299689647849,0.09396942288923438,TLC,15,0.006893574007244108,species
Festuca halleri agg.,0.10085442096102337,0.09396942288923438,TLC,19,0.006884998071788995,species
Festuca halleri agg.,0.10131913822271776,0.09396942288923438,TLC,25,0.0073497153334833865,species
Festuca halleri agg.,0.10209531509097403,0.09396942288923438,TLC,31,0.008125892201739648,species
Festuca halleri agg.,0.10647727474157953,0.09396942288923438,TLC,51,0.012507851852345153,species
Festuca halleri agg.,0.11015783112541866,0.09396942288923438,TLC,71,0.016188408236184282,species
Festuca halleri agg.,0.1095071821317184,0.09396942288923438,TLC,101,0.015537759242484017,species
Festuca halleri agg.,0.10508245791182858,0.09396942288923438,TLC,151,0.011113035022594198,species
Festuca halleri agg.,0.10366684020539674,0.09396942288923438,TLC,201,0.00969741731616236,species
Festuca halleri agg.,0.11217117534956123,0.09396942288923438,TLC,301,0.018201752460326848,species
Festuca halleri agg.,0.09477863630264849,0.09396942288923438,TP3,1,8.092134134141116e-4,species
Festuca halleri agg.,0.10002512614176284,0.09396942288923438,TP3,3,0.006055703252528466,species
Festuca halleri agg.,0.1040871253293747,0.09396942288923438,TP3,7,0.01011770244014032,species
Festuca halleri agg.,0.10515812745357667,0.09396942288923438,TP3,15,0.011188704564342289,species
Festuca halleri agg.,0.1046019888519929,0.09396942288923438,TP3,19,0.010632565962758522,species
Festuca halleri agg.,0.10444520536292101,0.09396942288923438,TP3,25,0.010475782473686635,species
Festuca halleri agg.,0.10495820492539099,0.09396942288923438,TP3,31,0.010988782036156608,species
Festuca halleri agg.,0.10939710034591088,0.09396942288923438,TP3,51,0.015427677456676503,species
Festuca halleri agg.,0.1109039786298669,0.09396942288923438,TP3,71,0.016934555740632518,species
Festuca halleri agg.,0.10830574434166473,0.09396942288923438,TP3,101,0.014336321452430356,species
Festuca halleri agg.,0.10475684921326966,0.09396942288923438,TP3,151,0.010787426324035287,species
Festuca halleri agg.,0.10627060213042905,0.09396942288923438,TP3,201,0.01230117924119467,species
Festuca halleri agg.,0.11329497150441525,0.09396942288923438,TP3,301,0.019325548615180876,species
Festuca halleri agg.,0.09712095478473737,0.09396942288923438,TP5,1,0.0031515318955029903,species
Festuca halleri agg.,0.10257574619065823,0.09396942288923438,TP5,3,0.008606323301423857,species
Festuca halleri agg.,0.10524515631921927,0.09396942288923438,TP5,7,0.011275733429984891,species
Festuca halleri agg.,0.10530968502450233,0.09396942288923438,TP5,15,0.011340262135267953,species
Festuca halleri agg.,0.10579738063803534,0.09396942288923438,TP5,19,0.011827957748800966,species
Festuca halleri agg.,0.10725013000134809,0.09396942288923438,TP5,25,0.01328070711211371,species
Festuca halleri agg.,0.10923670048400524,0.09396942288923438,TP5,31,0.015267277594770867,species
Festuca halleri agg.,0.11008601175512689,0.09396942288923438,TP5,51,0.01611658886589251,species
Festuca halleri agg.,0.10782769855120866,0.09396942288923438,TP5,71,0.013858275661974284,species
Festuca halleri agg.,0.1072428798664895,0.09396942288923438,TP5,101,0.013273456977255127,species
Festuca halleri agg.,0.11008775016970207,0.09396942288923438,TP5,151,0.016118327280467692,species
Festuca halleri agg.,0.1141749155650913,0.09396942288923438,TP5,201,0.020205492675856918,species
Festuca halleri agg.,0.11181667054303945,0.09396942288923438,TP5,301,0.017847247653805076,species
Festuca halleri agg.,0.11335998470166586,0.09396942288923438,TR3,1,0.019390561812431484,species
Festuca halleri agg.,0.1258321775773964,0.09396942288923438,TR3,3,0.03186275468816202,species
Festuca halleri agg.,0.1292765104321577,0.09396942288923438,TR3,7,0.03530708754292333,species
Festuca halleri agg.,0.12578989868482549,0.09396942288923438,TR3,15,0.03182047579559111,species
Festuca halleri agg.,0.12673967729794255,0.09396942288923438,TR3,19,0.03277025440870818,species
Festuca halleri agg.,0.12822284741881118,0.09396942288923438,TR3,25,0.034253424529576804,species
Festuca halleri agg.,0.1283468703219227,0.09396942288923438,TR3,31,0.034377447432688335,species
Festuca halleri agg.,0.13064897203150871,0.09396942288923438,TR3,51,0.03667954914227434,species
Festuca halleri agg.,0.13113522813306688,0.09396942288923438,TR3,71,0.037165805243832506,species
Festuca halleri agg.,0.1286642057563322,0.09396942288923438,TR3,101,0.03469478286709782,species
Festuca halleri agg.,0.12266200586436882,0.09396942288923438,TR3,151,0.02869258297513444,species
Festuca halleri agg.,0.1172470794355196,0.09396942288923438,TR3,201,0.02327765654628522,species
Festuca halleri agg.,0.10787339765784532,0.09396942288923438,TR3,301,0.013903974768610938,species
Festuca halleri agg.,0.11427874434461593,0.09396942288923438,TR5,1,0.020309321455381557,species
Festuca halleri agg.,0.1316387792375453,0.09396942288923438,TR5,3,0.03766935634831092,species
Festuca halleri agg.,0.12481805700932846,0.09396942288923438,TR5,7,0.030848634120094087,species
Festuca halleri agg.,0.1264154313744239,0.09396942288923438,TR5,15,0.032446008485189526,species
Festuca halleri agg.,0.12665203352593923,0.09396942288923438,TR5,19,0.032682610636704856,species
Festuca halleri agg.,0.12705166836575443,0.09396942288923438,TR5,25,0.033082245476520056,species
Festuca halleri agg.,0.12873636776478903,0.09396942288923438,TR5,31,0.03476694487555465,species
Festuca halleri agg.,0.12770216398073453,0.09396942288923438,TR5,51,0.03373274109150015,species
Festuca halleri agg.,0.12435671911446833,0.09396942288923438,TR5,71,0.03038729622523395,species
Festuca halleri agg.,0.11895356172658877,0.09396942288923438,TR5,101,0.024984138837354397,species
Festuca halleri agg.,0.1116142750895055,0.09396942288923438,TR5,151,0.01764485220027112,species
Festuca halleri agg.,0.10469839274549464,0.09396942288923438,TR5,201,0.010728969856260262,species
Festuca halleri agg.,0.09796211511142405,0.09396942288923438,TR5,301,0.0039926922221896755,species
Festuca halleri agg.,0.09636179827529667,0.09396942288923438,TWI,1,0.0023923753860622954,species
Festuca halleri agg.,0.09688942929490507,0.09396942288923438,TWI,3,0.0029200064056706942,species
Festuca halleri agg.,0.09446724100861725,0.09396942288923438,TWI,7,4.978181193828757e-4,species
Festuca halleri agg.,0.09536559766995722,0.09396942288923438,TWI,15,0.0013961747807228475,species
Festuca halleri agg.,0.09717718357771277,0.09396942288923438,TWI,19,0.0032077606884783894,species
Festuca halleri agg.,0.10044713834681973,0.09396942288923438,TWI,25,0.0064777154575853535,species
Festuca halleri agg.,0.10023959877939947,0.09396942288923438,TWI,31,0.006270175890165097,species
Festuca halleri agg.,0.10574585038019146,0.09396942288923438,TWI,51,0.011776427490957087,species
Festuca halleri agg.,0.10607332749171394,0.09396942288923438,TWI,71,0.012103904602479565,species
Festuca halleri agg.,0.10946214345568872,0.09396942288923438,TWI,101,0.015492720566454343,species
Festuca halleri agg.,0.11113435165749896,0.09396942288923438,TWI,151,0.017164928768264587,species
Festuca halleri agg.,0.1047338454398491,0.09396942288923438,TWI,201,0.010764422550614716,species
Festuca halleri agg.,0.10152934151998505,0.09396942288923438,TWI,301,0.007559918630750673,species
Festuca halleri agg.,0.10468232518614062,0.09396942288923438,VR3,1,0.010712902296906246,species
Festuca halleri agg.,0.10252522197502634,0.09396942288923438,VR3,3,0.00855579908579196,species
Festuca halleri agg.,0.09963650290855275,0.09396942288923438,VR3,7,0.005667080019318371,species
Festuca halleri agg.,0.0964071627284867,0.09396942288923438,VR3,15,0.0024377398392523286,species
Festuca halleri agg.,0.09761029726568238,0.09396942288923438,VR3,19,0.003640874376448,species
Festuca halleri agg.,0.10037518237052623,0.09396942288923438,VR3,25,0.006405759481291851,species
Festuca halleri agg.,0.10299955420213713,0.09396942288923438,VR3,31,0.009030131312902756,species
Festuca halleri agg.,0.1054699364339512,0.09396942288923438,VR3,51,0.011500513544716817,species
Festuca halleri agg.,0.10507758824575475,0.09396942288923438,VR3,71,0.011108165356520372,species
Festuca halleri agg.,0.1048233611993955,0.09396942288923438,VR3,101,0.010853938310161126,species
Festuca halleri agg.,0.11182044665697943,0.09396942288923438,VR3,151,0.017851023767745056,species
Festuca halleri agg.,0.11433493031589415,0.09396942288923438,VR3,201,0.020365507426659768,species
Festuca halleri agg.,0.11267169158941237,0.09396942288923438,VR3,301,0.018702268700177993,species
Festuca halleri agg.,0.10267266642511219,0.09396942288923438,VR5,1,0.008703243535877814,species
Festuca halleri agg.,0.10283662963896911,0.09396942288923438,VR5,3,0.008867206749734735,species
Festuca halleri agg.,0.09767281727516341,0.09396942288923438,VR5,7,0.0037033943859290375,species
Festuca halleri agg.,0.09858276586397596,0.09396942288923438,VR5,15,0.0046133429747415855,species
Festuca halleri agg.,0.10116597867798638,0.09396942288923438,VR5,19,0.0071965557887520015,species
Festuca halleri agg.,0.10537952975154219,0.09396942288923438,VR5,25,0.011410106862307812,species
Festuca halleri agg.,0.10572422999668563,0.09396942288923438,VR5,31,0.011754807107451248,species
Festuca halleri agg.,0.10564414964141311,0.09396942288923438,VR5,51,0.011674726752178732,species
Festuca halleri agg.,0.10377550813278191,0.09396942288923438,VR5,71,0.009806085243547535,species
Festuca halleri agg.,0.10774367006649399,0.09396942288923438,VR5,101,0.013774247177259613,species
Festuca halleri agg.,0.11311418226977643,0.09396942288923438,VR5,151,0.019144759380542054,species
Festuca halleri agg.,0.11173932483678828,0.09396942288923438,VR5,201,0.0177699019475539,species
Festuca halleri agg.,0.10896958032524606,0.09396942288923438,VR5,301,0.015000157436011685,species
Leucanthemopsis alpina,0.18307760532457917,0.17610442551557537,ASP,1,0.006973179809003804,species
Leucanthemopsis alpina,0.18584584729610687,0.17610442551557537,ASP,3,0.0097414217805315,species
Leucanthemopsis alpina,0.19357992933284096,0.17610442551557537,ASP,7,0.017475503817265592,species
Leucanthemopsis alpina,0.2008906118387498,0.17610442551557537,ASP,15,0.02478618632317442,species
Leucanthemopsis alpina,0.20104764485265925,0.17610442551557537,ASP,19,0.024943219337083877,species
Leucanthemopsis alpina,0.201577737385654,0.17610442551557537,ASP,25,0.02547331187007862,species
Leucanthemopsis alpina,0.20138664170928822,0.17610442551557537,ASP,31,0.025282216193712848,species
Leucanthemopsis alpina,0.20048815676613851,0.17610442551557537,ASP,51,0.024383731250563145,species
Leucanthemopsis alpina,0.19733468731335757,0.17610442551557537,ASP,71,0.0212302617977822,species
Leucanthemopsis alpina,0.19440884349843623,0.17610442551557537,ASP,101,0.018304417982860866,species
Leucanthemopsis alpina,0.19231016931784417,0.17610442551557537,ASP,151,0.0162057438022688,species
Leucanthemopsis alpina,0.19162405514566594,0.17610442551557537,ASP,201,0.01551962963009057,species
Leucanthemopsis alpina,0.1905259453551511,0.17610442551557537,ASP,301,0.014421519839575736,species
Leucanthemopsis alpina,0.1927227296968207,0.17610442551557537,HLI,1,0.016618304181245325,species
Leucanthemopsis alpina,0.1949592634094387,0.17610442551557537,HLI,3,0.01885483789386333,species
Leucanthemopsis alpina,0.1962553248058857,0.17610442551557537,HLI,7,0.02015089929031033,species
Leucanthemopsis alpina,0.2008812962962887,0.17610442551557537,HLI,15,0.024776870780713334,species
Leucanthemopsis alpina,0.20406877177593652,0.17610442551557537,HLI,19,0.02796434626036115,species
Leucanthemopsis alpina,0.2049791449783107,0.17610442551557537,HLI,25,0.028874719462735343,species
Leucanthemopsis alpina,0.2041077253769641,0.17610442551557537,HLI,31,0.02800329986138872,species
Leucanthemopsis alpina,0.19965901298502586,0.17610442551557537,HLI,51,0.023554587469450494,species
Leucanthemopsis alpina,0.19979002719179595,0.17610442551557537,HLI,71,0.02368560167622058,species
Leucanthemopsis alpina,0.20258511480546726,0.17610442551557537,HLI,101,0.02648068928989189,species
Leucanthemopsis alpina,0.20568718140685893,0.17610442551557537,HLI,151,0.029582755891283563,species
Leucanthemopsis alpina,0.20848776014983372,0.17610442551557537,HLI,201,0.032383334634258354,species
Leucanthemopsis alpina,0.2128633970814936,0.17610442551557537,HLI,301,0.03675897156591823,species
Leucanthemopsis alpina,0.18383829481388814,0.17610442551557537,HSD,1,0.007733869298312768,species
Leucanthemopsis alpina,0.184708883166119,0.17610442551557537,HSD,3,0.008604457650543629,species
Leucanthemopsis alpina,0.186662794084953,0.17610442551557537,HSD,7,0.01055836856937764,species
Leucanthemopsis alpina,0.18965704260565763,0.17610442551557537,HSD,15,0.013552617090082264,species
Leucanthemopsis alpina,0.19061795163413164,0.17610442551557537,HSD,19,0.014513526118556275,species
Leucanthemopsis alpina,0.19119397470494426,0.17610442551557537,HSD,25,0.01508954918936889,species
Leucanthemopsis alpina,0.19081727759797362,0.17610442551557537,HSD,31,0.014712852082398253,species
Leucanthemopsis alpina,0.1869912023618866,0.17610442551557537,HSD,51,0.01088677684631123,species
Leucanthemopsis alpina,0.18393732299774346,0.17610442551557537,HSD,71,0.007832897482168089,species
Leucanthemopsis alpina,0.1813161921586034,0.17610442551557537,HSD,101,0.005211766643028026,species
Leucanthemopsis alpina,0.1793336348400798,0.17610442551557537,HSD,151,0.003229209324504434,species
Leucanthemopsis alpina,0.17998305130118364,0.17610442551557537,HSD,201,0.0038786257856082695,species
Leucanthemopsis alpina,0.18242959114059687,0.17610442551557537,HSD,301,0.0063251656250215005,species
Leucanthemopsis alpina,0.19863698965058219,0.17610442551557537,MBI,1,0.022532564135006816,species
Leucanthemopsis alpina,0.20380909287210436,0.17610442551557537,MBI,3,0.02770466735652899,species
Leucanthemopsis alpina,0.21089054647488048,0.17610442551557537,MBI,7,0.03478612095930511,species
Leucanthemopsis alpina,0.21783348382689383,0.17610442551557537,MBI,15,0.04172905831131846,species
Leucanthemopsis alpina,0.22393973857251226,0.17610442551557537,MBI,19,0.04783531305693689,species
Leucanthemopsis alpina,0.2164371339053187,0.17610442551557537,MBI,25,0.040332708389743344,species
Leucanthemopsis alpina,0.23073139310092627,0.17610442551557537,MBI,31,0.054626967585350905,species
Leucanthemopsis alpina,0.21922645167721566,0.17610442551557537,MBI,51,0.04312202616164029,species
Leucanthemopsis alpina,0.21988515712336343,0.17610442551557537,MBI,71,0.04378073160778806,species
Leucanthemopsis alpina,0.20621456109406,0.17610442551557537,MBI,101,0.03011013557848463,species
Leucanthemopsis alpina,0.20222800700465315,0.17610442551557537,MBI,151,0.026123581489077785,species
Leucanthemopsis alpina,0.19872279296518514,0.17610442551557537,MBI,201,0.022618367449609766,species
Leucanthemopsis alpina,0.1838683517118196,0.17610442551557537,MBI,301,0.00776392619624422,species
Leucanthemopsis alpina,0.1797170774349489,0.17610442551557537,MDI,1,0.003612651919373544,species
Leucanthemopsis alpina,0.18158004820791585,0.17610442551557537,MDI,3,0.005475622692340476,species
Leucanthemopsis alpina,0.1795312325434889,0.17610442551557537,MDI,7,0.0034268070279135365,species
Leucanthemopsis alpina,0.1789972962798725,0.17610442551557537,MDI,15,0.0028928707642971174,species
Leucanthemopsis alpina,0.17965647553198938,0.17610442551557537,MDI,19,0.00355205001641401,species
Leucanthemopsis alpina,0.17746680156070627,0.17610442551557537,MDI,25,0.0013623760451308975,species
Leucanthemopsis alpina,0.1786169329429218,0.17610442551557537,MDI,31,0.002512507427346433,species
Leucanthemopsis alpina,0.17864735555969413,0.17610442551557537,MDI,51,0.002542930044118763,species
Leucanthemopsis alpina,0.18031382767713333,0.17610442551557537,MDI,71,0.004209402161557962,species
Leucanthemopsis alpina,0.18049187773407138,0.17610442551557537,MDI,101,0.004387452218496013,species
Leucanthemopsis alpina,0.18022837930733304,0.17610442551557537,MDI,151,0.004123953791757673,species
Leucanthemopsis alpina,0.18158781417446235,0.17610442551557537,MDI,201,0.0054833886588869785,species
Leucanthemopsis alpina,0.18144278542197745,0.17610442551557537,MDI,301,0.005338359906402079,species
Leucanthemopsis alpina,0.18104684921249314,0.17610442551557537,MFA,1,0.004942423696917775,species
Leucanthemopsis alpina,0.1765621343628193,0.17610442551557537,MFA,3,4.577088472439428e-4,species
Leucanthemopsis alpina,0.18205814395770314,0.17610442551557537,MFA,7,0.005953718442127776,species
Leucanthemopsis alpina,0.18681781659147412,0.17610442551557537,MFA,15,0.010713391075898748,species
Leucanthemopsis alpina,0.1905409279282998,0.17610442551557537,MFA,19,0.014436502412724428,species
